latitude,longitude,latitude.3,longitude.3,latitude_moved,longitude_moved,dist_moved,latitude.2,longitude.2,i.latitude_moved,i.longitude_moved,i.dist_moved,latitude.1,longitude.1,i.latitude_moved.2,i.longitude_moved.2,i.dist_moved.2,year,month,country,basisOfRecord,i.latitude_moved.1,i.longitude_moved.1,i.dist_moved.1,BelgiumCoast_seaway,BelgiumCoast_geodesic,Gdynia_seaway,Gdynia_geodesic,Koster_seaway,Koster_geodesic,Limfjord_seaway,Limfjord_geodesic,SWC_seaway,SWC_geodesic,TZS_seaway,TZS_geodesic,Toralla_seaway,Toralla_geodesic
54.38598,18.66283,54.38598,18.66283,54.45,18.65,7.17,54.38598,18.66283,54.45,18.65,7.17,54.38598,18.66283,54.45,18.65,7.17,2018,6,Poland,HUMAN_OBSERVATION,54.45,18.65,7.17,1576,1096,0,0,813,675,831,662,673,561,665,661,3015,2421
54.38598,18.66283,54.38598,18.66283,54.45,18.65,7.17,54.38598,18.66283,54.45,18.65,7.17,54.38598,18.66283,54.45,18.65,7.17,2018,6,Poland,HUMAN_OBSERVATION,54.45,18.65,7.17,1576,1096,0,0,813,675,831,662,673,561,665,661,3015,2421
54.40428,18.66648,54.40428,18.66648,54.40428,18.66648,0,54.40428,18.66648,54.40428,18.66648,0,54.40428,18.66648,54.40428,18.66648,0,2018,6,Poland,HUMAN_OBSERVATION,,,,1576,1096,0,5,813,680,831,665,673,565,665,666,3015,2420
54.40428,18.66648,54.40428,18.66648,54.40428,18.66648,0,54.40428,18.66648,54.40428,18.66648,0,54.40428,18.66648,54.40428,18.66648,0,2018,6,Poland,HUMAN_OBSERVATION,,,,1576,1096,0,5,813,680,831,665,673,565,665,666,3015,2420
54.5455,18.50767,54.5455,18.50767,54.65,18.55,11.95,54.5455,18.50767,54.65,18.55,11.95,54.5455,18.50767,54.65,18.55,11.95,2018,6,Poland,HUMAN_OBSERVATION,54.65,18.55,11.95,1553,1094,23,23,790,654,808,646,650,541,647,644,2992,2424
54.5455,18.50767,54.5455,18.50767,54.65,18.55,11.95,54.5455,18.50767,54.65,18.55,11.95,54.5455,18.50767,54.65,18.55,11.95,2018,6,Poland,HUMAN_OBSERVATION,54.65,18.55,11.95,1553,1094,23,23,790,654,808,646,650,541,647,644,2992,2424
54.53372,18.52503,54.53372,18.52503,54.55,18.65,8.27,54.53372,18.52503,54.55,18.65,8.27,54.53372,18.52503,54.55,18.65,8.27,2018,6,Poland,HUMAN_OBSERVATION,54.55,18.65,8.27,1566,1098,11,11,803,667,821,657,663,554,655,651,3004,2426
54.53372,18.52503,54.53372,18.52503,54.55,18.65,8.27,54.53372,18.52503,54.55,18.65,8.27,54.53372,18.52503,54.55,18.65,8.27,2018,6,Poland,HUMAN_OBSERVATION,54.55,18.65,8.27,1566,1098,11,11,803,667,821,657,663,554,655,651,3004,2426
54.5455,18.50767,54.5455,18.50767,54.65,18.55,11.95,54.5455,18.50767,54.65,18.55,11.95,54.5455,18.50767,54.65,18.55,11.95,2018,6,Poland,HUMAN_OBSERVATION,54.65,18.55,11.95,1553,1094,23,23,790,654,808,646,650,541,647,644,2992,2424
54.5455,18.50767,54.5455,18.50767,54.65,18.55,11.95,54.5455,18.50767,54.65,18.55,11.95,54.5455,18.50767,54.65,18.55,11.95,2018,6,Poland,HUMAN_OBSERVATION,54.65,18.55,11.95,1553,1094,23,23,790,654,808,646,650,541,647,644,2992,2424
54.7959,18.41538,54.7959,18.41538,54.7959,18.41538,0,54.7959,18.41538,54.7959,18.41538,0,54.7959,18.41538,54.7959,18.41538,0,2018,6,Poland,HUMAN_OBSERVATION,,,,1540,1090,36,41,777,636,795,631,637,524,639,633,2979,2423
54.7959,18.41538,54.7959,18.41538,54.7959,18.41538,0,54.7959,18.41538,54.7959,18.41538,0,54.7959,18.41538,54.7959,18.41538,0,2018,6,Poland,HUMAN_OBSERVATION,,,,1540,1090,36,41,777,636,795,631,637,524,639,633,2979,2423
54.79487,18.41897,54.79487,18.41897,54.79487,18.41897,0,54.79487,18.41897,54.79487,18.41897,0,54.79487,18.41897,54.79487,18.41897,0,2018,6,Poland,HUMAN_OBSERVATION,,,,1540,1090,36,41,777,636,795,631,637,524,639,633,2979,2423
54.79487,18.41897,54.79487,18.41897,54.79487,18.41897,0,54.79487,18.41897,54.79487,18.41897,0,54.79487,18.41897,54.79487,18.41897,0,2018,6,Poland,HUMAN_OBSERVATION,,,,1540,1090,36,41,777,636,795,631,637,524,639,633,2979,2423
54.79668,18.42112,54.79668,18.42112,54.79668,18.42112,0,54.79668,18.42112,54.79668,18.42112,0,54.79668,18.42112,54.79668,18.42112,0,2018,6,Poland,HUMAN_OBSERVATION,,,,1540,1090,36,41,777,636,795,631,637,524,639,632,2979,2423
54.79668,18.42112,54.79668,18.42112,54.79668,18.42112,0,54.79668,18.42112,54.79668,18.42112,0,54.79668,18.42112,54.79668,18.42112,0,2018,6,Poland,HUMAN_OBSERVATION,,,,1540,1090,36,41,777,636,795,631,637,524,639,632,2979,2423
54.38347,18.5534,54.38347,18.5534,54.45,18.65,9.7,54.38347,18.5534,54.45,18.65,9.7,54.38347,18.5534,54.45,18.65,9.7,2018,7,Poland,HUMAN_OBSERVATION,54.45,18.65,9.7,1576,1096,0,0,813,675,831,662,673,561,665,661,3015,2421
54.38347,18.5534,54.38347,18.5534,54.45,18.65,9.7,54.38347,18.5534,54.45,18.65,9.7,54.38347,18.5534,54.45,18.65,9.7,2018,7,Poland,HUMAN_OBSERVATION,54.45,18.65,9.7,1576,1096,0,0,813,675,831,662,673,561,665,661,3015,2421
54.38598,18.66283,54.38598,18.66283,54.45,18.65,7.17,54.38598,18.66283,54.45,18.65,7.17,54.38598,18.66283,54.45,18.65,7.17,2018,7,Poland,HUMAN_OBSERVATION,54.45,18.65,7.17,1576,1096,0,0,813,675,831,662,673,561,665,661,3015,2421
54.38598,18.66283,54.38598,18.66283,54.45,18.65,7.17,54.38598,18.66283,54.45,18.65,7.17,54.38598,18.66283,54.45,18.65,7.17,2018,7,Poland,HUMAN_OBSERVATION,54.45,18.65,7.17,1576,1096,0,0,813,675,831,662,673,561,665,661,3015,2421
54.40428,18.66648,54.40428,18.66648,54.40428,18.66648,0,54.40428,18.66648,54.40428,18.66648,0,54.40428,18.66648,54.40428,18.66648,0,2018,7,Poland,HUMAN_OBSERVATION,,,,1576,1096,0,5,813,680,831,665,673,565,665,666,3015,2420
54.40428,18.66648,54.40428,18.66648,54.40428,18.66648,0,54.40428,18.66648,54.40428,18.66648,0,54.40428,18.66648,54.40428,18.66648,0,2018,7,Poland,HUMAN_OBSERVATION,,,,1576,1096,0,5,813,680,831,665,673,565,665,666,3015,2420
54.5455,18.50767,54.5455,18.50767,54.65,18.55,11.95,54.5455,18.50767,54.65,18.55,11.95,54.5455,18.50767,54.65,18.55,11.95,2018,7,Poland,HUMAN_OBSERVATION,54.65,18.55,11.95,1553,1094,23,23,790,654,808,646,650,541,647,644,2992,2424
54.5455,18.50767,54.5455,18.50767,54.65,18.55,11.95,54.5455,18.50767,54.65,18.55,11.95,54.5455,18.50767,54.65,18.55,11.95,2018,7,Poland,HUMAN_OBSERVATION,54.65,18.55,11.95,1553,1094,23,23,790,654,808,646,650,541,647,644,2992,2424
54.53372,18.52503,54.53372,18.52503,54.55,18.65,8.27,54.53372,18.52503,54.55,18.65,8.27,54.53372,18.52503,54.55,18.65,8.27,2018,7,Poland,HUMAN_OBSERVATION,54.55,18.65,8.27,1566,1098,11,11,803,667,821,657,663,554,655,651,3004,2426
54.53372,18.52503,54.53372,18.52503,54.55,18.65,8.27,54.53372,18.52503,54.55,18.65,8.27,54.53372,18.52503,54.55,18.65,8.27,2018,7,Poland,HUMAN_OBSERVATION,54.55,18.65,8.27,1566,1098,11,11,803,667,821,657,663,554,655,651,3004,2426
54.5455,18.50767,54.5455,18.50767,54.65,18.55,11.95,54.5455,18.50767,54.65,18.55,11.95,54.5455,18.50767,54.65,18.55,11.95,2018,7,Poland,HUMAN_OBSERVATION,54.65,18.55,11.95,1553,1094,23,23,790,654,808,646,650,541,647,644,2992,2424
54.5455,18.50767,54.5455,18.50767,54.65,18.55,11.95,54.5455,18.50767,54.65,18.55,11.95,54.5455,18.50767,54.65,18.55,11.95,2018,7,Poland,HUMAN_OBSERVATION,54.65,18.55,11.95,1553,1094,23,23,790,654,808,646,650,541,647,644,2992,2424
54.7959,18.41538,54.7959,18.41538,54.7959,18.41538,0,54.7959,18.41538,54.7959,18.41538,0,54.7959,18.41538,54.7959,18.41538,0,2018,7,Poland,HUMAN_OBSERVATION,,,,1540,1090,36,41,777,636,795,631,637,524,639,633,2979,2423
54.7959,18.41538,54.7959,18.41538,54.7959,18.41538,0,54.7959,18.41538,54.7959,18.41538,0,54.7959,18.41538,54.7959,18.41538,0,2018,7,Poland,HUMAN_OBSERVATION,,,,1540,1090,36,41,777,636,795,631,637,524,639,633,2979,2423
54.38347,18.5534,54.38347,18.5534,54.45,18.65,9.7,54.38347,18.5534,54.45,18.65,9.7,54.38347,18.5534,54.45,18.65,9.7,2018,8,Poland,HUMAN_OBSERVATION,54.45,18.65,9.7,1576,1096,0,0,813,675,831,662,673,561,665,661,3015,2421
54.38347,18.5534,54.38347,18.5534,54.45,18.65,9.7,54.38347,18.5534,54.45,18.65,9.7,54.38347,18.5534,54.45,18.65,9.7,2018,8,Poland,HUMAN_OBSERVATION,54.45,18.65,9.7,1576,1096,0,0,813,675,831,662,673,561,665,661,3015,2421
54.38598,18.66283,54.38598,18.66283,54.45,18.65,7.17,54.38598,18.66283,54.45,18.65,7.17,54.38598,18.66283,54.45,18.65,7.17,2018,8,Poland,HUMAN_OBSERVATION,54.45,18.65,7.17,1576,1096,0,0,813,675,831,662,673,561,665,661,3015,2421
54.38598,18.66283,54.38598,18.66283,54.45,18.65,7.17,54.38598,18.66283,54.45,18.65,7.17,54.38598,18.66283,54.45,18.65,7.17,2018,8,Poland,HUMAN_OBSERVATION,54.45,18.65,7.17,1576,1096,0,0,813,675,831,662,673,561,665,661,3015,2421
54.40428,18.66648,54.40428,18.66648,54.40428,18.66648,0,54.40428,18.66648,54.40428,18.66648,0,54.40428,18.66648,54.40428,18.66648,0,2018,8,Poland,HUMAN_OBSERVATION,,,,1576,1096,0,5,813,680,831,665,673,565,665,666,3015,2420
54.40428,18.66648,54.40428,18.66648,54.40428,18.66648,0,54.40428,18.66648,54.40428,18.66648,0,54.40428,18.66648,54.40428,18.66648,0,2018,8,Poland,HUMAN_OBSERVATION,,,,1576,1096,0,5,813,680,831,665,673,565,665,666,3015,2420
54.5455,18.50767,54.5455,18.50767,54.65,18.55,11.95,54.5455,18.50767,54.65,18.55,11.95,54.5455,18.50767,54.65,18.55,11.95,2018,8,Poland,HUMAN_OBSERVATION,54.65,18.55,11.95,1553,1094,23,23,790,654,808,646,650,541,647,644,2992,2424
54.5455,18.50767,54.5455,18.50767,54.65,18.55,11.95,54.5455,18.50767,54.65,18.55,11.95,54.5455,18.50767,54.65,18.55,11.95,2018,8,Poland,HUMAN_OBSERVATION,54.65,18.55,11.95,1553,1094,23,23,790,654,808,646,650,541,647,644,2992,2424
54.53372,18.52503,54.53372,18.52503,54.55,18.65,8.27,54.53372,18.52503,54.55,18.65,8.27,54.53372,18.52503,54.55,18.65,8.27,2018,8,Poland,HUMAN_OBSERVATION,54.55,18.65,8.27,1566,1098,11,11,803,667,821,657,663,554,655,651,3004,2426
54.53372,18.52503,54.53372,18.52503,54.55,18.65,8.27,54.53372,18.52503,54.55,18.65,8.27,54.53372,18.52503,54.55,18.65,8.27,2018,8,Poland,HUMAN_OBSERVATION,54.55,18.65,8.27,1566,1098,11,11,803,667,821,657,663,554,655,651,3004,2426
54.5455,18.50767,54.5455,18.50767,54.65,18.55,11.95,54.5455,18.50767,54.65,18.55,11.95,54.5455,18.50767,54.65,18.55,11.95,2018,8,Poland,HUMAN_OBSERVATION,54.65,18.55,11.95,1553,1094,23,23,790,654,808,646,650,541,647,644,2992,2424
54.5455,18.50767,54.5455,18.50767,54.65,18.55,11.95,54.5455,18.50767,54.65,18.55,11.95,54.5455,18.50767,54.65,18.55,11.95,2018,8,Poland,HUMAN_OBSERVATION,54.65,18.55,11.95,1553,1094,23,23,790,654,808,646,650,541,647,644,2992,2424
54.7959,18.41538,54.7959,18.41538,54.7959,18.41538,0,54.7959,18.41538,54.7959,18.41538,0,54.7959,18.41538,54.7959,18.41538,0,2018,8,Poland,HUMAN_OBSERVATION,,,,1540,1090,36,41,777,636,795,631,637,524,639,633,2979,2423
54.7959,18.41538,54.7959,18.41538,54.7959,18.41538,0,54.7959,18.41538,54.7959,18.41538,0,54.7959,18.41538,54.7959,18.41538,0,2018,8,Poland,HUMAN_OBSERVATION,,,,1540,1090,36,41,777,636,795,631,637,524,639,633,2979,2423
54.79487,18.41897,54.79487,18.41897,54.79487,18.41897,0,54.79487,18.41897,54.79487,18.41897,0,54.79487,18.41897,54.79487,18.41897,0,2018,8,Poland,HUMAN_OBSERVATION,,,,1540,1090,36,41,777,636,795,631,637,524,639,633,2979,2423
54.79487,18.41897,54.79487,18.41897,54.79487,18.41897,0,54.79487,18.41897,54.79487,18.41897,0,54.79487,18.41897,54.79487,18.41897,0,2018,8,Poland,HUMAN_OBSERVATION,,,,1540,1090,36,41,777,636,795,631,637,524,639,633,2979,2423
54.79668,18.42112,54.79668,18.42112,54.79668,18.42112,0,54.79668,18.42112,54.79668,18.42112,0,54.79668,18.42112,54.79668,18.42112,0,2018,8,Poland,HUMAN_OBSERVATION,,,,1540,1090,36,41,777,636,795,631,637,524,639,632,2979,2423
54.79668,18.42112,54.79668,18.42112,54.79668,18.42112,0,54.79668,18.42112,54.79668,18.42112,0,54.79668,18.42112,54.79668,18.42112,0,2018,8,Poland,HUMAN_OBSERVATION,,,,1540,1090,36,41,777,636,795,631,637,524,639,632,2979,2423
54.38347,18.5534,54.38347,18.5534,54.45,18.65,9.7,54.38347,18.5534,54.45,18.65,9.7,54.38347,18.5534,54.45,18.65,9.7,2018,9,Poland,HUMAN_OBSERVATION,54.45,18.65,9.7,1576,1096,0,0,813,675,831,662,673,561,665,661,3015,2421
54.38347,18.5534,54.38347,18.5534,54.45,18.65,9.7,54.38347,18.5534,54.45,18.65,9.7,54.38347,18.5534,54.45,18.65,9.7,2018,9,Poland,HUMAN_OBSERVATION,54.45,18.65,9.7,1576,1096,0,0,813,675,831,662,673,561,665,661,3015,2421
54.38598,18.66283,54.38598,18.66283,54.45,18.65,7.17,54.38598,18.66283,54.45,18.65,7.17,54.38598,18.66283,54.45,18.65,7.17,2018,9,Poland,HUMAN_OBSERVATION,54.45,18.65,7.17,1576,1096,0,0,813,675,831,662,673,561,665,661,3015,2421
54.38598,18.66283,54.38598,18.66283,54.45,18.65,7.17,54.38598,18.66283,54.45,18.65,7.17,54.38598,18.66283,54.45,18.65,7.17,2018,9,Poland,HUMAN_OBSERVATION,54.45,18.65,7.17,1576,1096,0,0,813,675,831,662,673,561,665,661,3015,2421
54.40428,18.66648,54.40428,18.66648,54.40428,18.66648,0,54.40428,18.66648,54.40428,18.66648,0,54.40428,18.66648,54.40428,18.66648,0,2018,9,Poland,HUMAN_OBSERVATION,,,,1576,1096,0,5,813,680,831,665,673,565,665,666,3015,2420
54.40428,18.66648,54.40428,18.66648,54.40428,18.66648,0,54.40428,18.66648,54.40428,18.66648,0,54.40428,18.66648,54.40428,18.66648,0,2018,9,Poland,HUMAN_OBSERVATION,,,,1576,1096,0,5,813,680,831,665,673,565,665,666,3015,2420
54.5455,18.50767,54.5455,18.50767,54.65,18.55,11.95,54.5455,18.50767,54.65,18.55,11.95,54.5455,18.50767,54.65,18.55,11.95,2018,9,Poland,HUMAN_OBSERVATION,54.65,18.55,11.95,1553,1094,23,23,790,654,808,646,650,541,647,644,2992,2424
54.5455,18.50767,54.5455,18.50767,54.65,18.55,11.95,54.5455,18.50767,54.65,18.55,11.95,54.5455,18.50767,54.65,18.55,11.95,2018,9,Poland,HUMAN_OBSERVATION,54.65,18.55,11.95,1553,1094,23,23,790,654,808,646,650,541,647,644,2992,2424
54.53372,18.52503,54.53372,18.52503,54.55,18.65,8.27,54.53372,18.52503,54.55,18.65,8.27,54.53372,18.52503,54.55,18.65,8.27,2018,9,Poland,HUMAN_OBSERVATION,54.55,18.65,8.27,1566,1098,11,11,803,667,821,657,663,554,655,651,3004,2426
54.53372,18.52503,54.53372,18.52503,54.55,18.65,8.27,54.53372,18.52503,54.55,18.65,8.27,54.53372,18.52503,54.55,18.65,8.27,2018,9,Poland,HUMAN_OBSERVATION,54.55,18.65,8.27,1566,1098,11,11,803,667,821,657,663,554,655,651,3004,2426
54.5455,18.50767,54.5455,18.50767,54.65,18.55,11.95,54.5455,18.50767,54.65,18.55,11.95,54.5455,18.50767,54.65,18.55,11.95,2018,9,Poland,HUMAN_OBSERVATION,54.65,18.55,11.95,1553,1094,23,23,790,654,808,646,650,541,647,644,2992,2424
54.5455,18.50767,54.5455,18.50767,54.65,18.55,11.95,54.5455,18.50767,54.65,18.55,11.95,54.5455,18.50767,54.65,18.55,11.95,2018,9,Poland,HUMAN_OBSERVATION,54.65,18.55,11.95,1553,1094,23,23,790,654,808,646,650,541,647,644,2992,2424
54.7959,18.41538,54.7959,18.41538,54.7959,18.41538,0,54.7959,18.41538,54.7959,18.41538,0,54.7959,18.41538,54.7959,18.41538,0,2018,9,Poland,HUMAN_OBSERVATION,,,,1540,1090,36,41,777,636,795,631,637,524,639,633,2979,2423
54.7959,18.41538,54.7959,18.41538,54.7959,18.41538,0,54.7959,18.41538,54.7959,18.41538,0,54.7959,18.41538,54.7959,18.41538,0,2018,9,Poland,HUMAN_OBSERVATION,,,,1540,1090,36,41,777,636,795,631,637,524,639,633,2979,2423
54.79487,18.41897,54.79487,18.41897,54.79487,18.41897,0,54.79487,18.41897,54.79487,18.41897,0,54.79487,18.41897,54.79487,18.41897,0,2018,9,Poland,HUMAN_OBSERVATION,,,,1540,1090,36,41,777,636,795,631,637,524,639,633,2979,2423
54.79487,18.41897,54.79487,18.41897,54.79487,18.41897,0,54.79487,18.41897,54.79487,18.41897,0,54.79487,18.41897,54.79487,18.41897,0,2018,9,Poland,HUMAN_OBSERVATION,,,,1540,1090,36,41,777,636,795,631,637,524,639,633,2979,2423
54.79668,18.42112,54.79668,18.42112,54.79668,18.42112,0,54.79668,18.42112,54.79668,18.42112,0,54.79668,18.42112,54.79668,18.42112,0,2018,9,Poland,HUMAN_OBSERVATION,,,,1540,1090,36,41,777,636,795,631,637,524,639,632,2979,2423
54.79668,18.42112,54.79668,18.42112,54.79668,18.42112,0,54.79668,18.42112,54.79668,18.42112,0,54.79668,18.42112,54.79668,18.42112,0,2018,9,Poland,HUMAN_OBSERVATION,,,,1540,1090,36,41,777,636,795,631,637,524,639,632,2979,2423
54.38347,18.5534,54.38347,18.5534,54.45,18.65,9.7,54.38347,18.5534,54.45,18.65,9.7,54.38347,18.5534,54.45,18.65,9.7,2018,10,Poland,HUMAN_OBSERVATION,54.45,18.65,9.7,1576,1096,0,0,813,675,831,662,673,561,665,661,3015,2421
54.38347,18.5534,54.38347,18.5534,54.45,18.65,9.7,54.38347,18.5534,54.45,18.65,9.7,54.38347,18.5534,54.45,18.65,9.7,2018,10,Poland,HUMAN_OBSERVATION,54.45,18.65,9.7,1576,1096,0,0,813,675,831,662,673,561,665,661,3015,2421
54.38598,18.66283,54.38598,18.66283,54.45,18.65,7.17,54.38598,18.66283,54.45,18.65,7.17,54.38598,18.66283,54.45,18.65,7.17,2018,10,Poland,HUMAN_OBSERVATION,54.45,18.65,7.17,1576,1096,0,0,813,675,831,662,673,561,665,661,3015,2421
54.38598,18.66283,54.38598,18.66283,54.45,18.65,7.17,54.38598,18.66283,54.45,18.65,7.17,54.38598,18.66283,54.45,18.65,7.17,2018,10,Poland,HUMAN_OBSERVATION,54.45,18.65,7.17,1576,1096,0,0,813,675,831,662,673,561,665,661,3015,2421
54.40428,18.66648,54.40428,18.66648,54.40428,18.66648,0,54.40428,18.66648,54.40428,18.66648,0,54.40428,18.66648,54.40428,18.66648,0,2018,10,Poland,HUMAN_OBSERVATION,,,,1576,1096,0,5,813,680,831,665,673,565,665,666,3015,2420
54.40428,18.66648,54.40428,18.66648,54.40428,18.66648,0,54.40428,18.66648,54.40428,18.66648,0,54.40428,18.66648,54.40428,18.66648,0,2018,10,Poland,HUMAN_OBSERVATION,,,,1576,1096,0,5,813,680,831,665,673,565,665,666,3015,2420
54.5455,18.50767,54.5455,18.50767,54.65,18.55,11.95,54.5455,18.50767,54.65,18.55,11.95,54.5455,18.50767,54.65,18.55,11.95,2018,10,Poland,HUMAN_OBSERVATION,54.65,18.55,11.95,1553,1094,23,23,790,654,808,646,650,541,647,644,2992,2424
54.5455,18.50767,54.5455,18.50767,54.65,18.55,11.95,54.5455,18.50767,54.65,18.55,11.95,54.5455,18.50767,54.65,18.55,11.95,2018,10,Poland,HUMAN_OBSERVATION,54.65,18.55,11.95,1553,1094,23,23,790,654,808,646,650,541,647,644,2992,2424
54.53372,18.52503,54.53372,18.52503,54.55,18.65,8.27,54.53372,18.52503,54.55,18.65,8.27,54.53372,18.52503,54.55,18.65,8.27,2018,10,Poland,HUMAN_OBSERVATION,54.55,18.65,8.27,1566,1098,11,11,803,667,821,657,663,554,655,651,3004,2426
54.53372,18.52503,54.53372,18.52503,54.55,18.65,8.27,54.53372,18.52503,54.55,18.65,8.27,54.53372,18.52503,54.55,18.65,8.27,2018,10,Poland,HUMAN_OBSERVATION,54.55,18.65,8.27,1566,1098,11,11,803,667,821,657,663,554,655,651,3004,2426
54.5455,18.50767,54.5455,18.50767,54.65,18.55,11.95,54.5455,18.50767,54.65,18.55,11.95,54.5455,18.50767,54.65,18.55,11.95,2018,10,Poland,HUMAN_OBSERVATION,54.65,18.55,11.95,1553,1094,23,23,790,654,808,646,650,541,647,644,2992,2424
54.5455,18.50767,54.5455,18.50767,54.65,18.55,11.95,54.5455,18.50767,54.65,18.55,11.95,54.5455,18.50767,54.65,18.55,11.95,2018,10,Poland,HUMAN_OBSERVATION,54.65,18.55,11.95,1553,1094,23,23,790,654,808,646,650,541,647,644,2992,2424
54.7959,18.41538,54.7959,18.41538,54.7959,18.41538,0,54.7959,18.41538,54.7959,18.41538,0,54.7959,18.41538,54.7959,18.41538,0,2018,10,Poland,HUMAN_OBSERVATION,,,,1540,1090,36,41,777,636,795,631,637,524,639,633,2979,2423
54.7959,18.41538,54.7959,18.41538,54.7959,18.41538,0,54.7959,18.41538,54.7959,18.41538,0,54.7959,18.41538,54.7959,18.41538,0,2018,10,Poland,HUMAN_OBSERVATION,,,,1540,1090,36,41,777,636,795,631,637,524,639,633,2979,2423
54.79487,18.41897,54.79487,18.41897,54.79487,18.41897,0,54.79487,18.41897,54.79487,18.41897,0,54.79487,18.41897,54.79487,18.41897,0,2018,10,Poland,HUMAN_OBSERVATION,,,,1540,1090,36,41,777,636,795,631,637,524,639,633,2979,2423
54.79487,18.41897,54.79487,18.41897,54.79487,18.41897,0,54.79487,18.41897,54.79487,18.41897,0,54.79487,18.41897,54.79487,18.41897,0,2018,10,Poland,HUMAN_OBSERVATION,,,,1540,1090,36,41,777,636,795,631,637,524,639,633,2979,2423
54.79668,18.42112,54.79668,18.42112,54.79668,18.42112,0,54.79668,18.42112,54.79668,18.42112,0,54.79668,18.42112,54.79668,18.42112,0,2018,10,Poland,HUMAN_OBSERVATION,,,,1540,1090,36,41,777,636,795,631,637,524,639,632,2979,2423
54.79668,18.42112,54.79668,18.42112,54.79668,18.42112,0,54.79668,18.42112,54.79668,18.42112,0,54.79668,18.42112,54.79668,18.42112,0,2018,10,Poland,HUMAN_OBSERVATION,,,,1540,1090,36,41,777,636,795,631,637,524,639,632,2979,2423
54.38347,18.5534,54.38347,18.5534,54.45,18.65,9.7,54.38347,18.5534,54.45,18.65,9.7,54.38347,18.5534,54.45,18.65,9.7,2018,11,Poland,HUMAN_OBSERVATION,54.45,18.65,9.7,1576,1096,0,0,813,675,831,662,673,561,665,661,3015,2421
54.38347,18.5534,54.38347,18.5534,54.45,18.65,9.7,54.38347,18.5534,54.45,18.65,9.7,54.38347,18.5534,54.45,18.65,9.7,2018,11,Poland,HUMAN_OBSERVATION,54.45,18.65,9.7,1576,1096,0,0,813,675,831,662,673,561,665,661,3015,2421
54.38598,18.66283,54.38598,18.66283,54.45,18.65,7.17,54.38598,18.66283,54.45,18.65,7.17,54.38598,18.66283,54.45,18.65,7.17,2018,11,Poland,HUMAN_OBSERVATION,54.45,18.65,7.17,1576,1096,0,0,813,675,831,662,673,561,665,661,3015,2421
54.38598,18.66283,54.38598,18.66283,54.45,18.65,7.17,54.38598,18.66283,54.45,18.65,7.17,54.38598,18.66283,54.45,18.65,7.17,2018,11,Poland,HUMAN_OBSERVATION,54.45,18.65,7.17,1576,1096,0,0,813,675,831,662,673,561,665,661,3015,2421
54.40428,18.66648,54.40428,18.66648,54.40428,18.66648,0,54.40428,18.66648,54.40428,18.66648,0,54.40428,18.66648,54.40428,18.66648,0,2018,11,Poland,HUMAN_OBSERVATION,,,,1576,1096,0,5,813,680,831,665,673,565,665,666,3015,2420
54.40428,18.66648,54.40428,18.66648,54.40428,18.66648,0,54.40428,18.66648,54.40428,18.66648,0,54.40428,18.66648,54.40428,18.66648,0,2018,11,Poland,HUMAN_OBSERVATION,,,,1576,1096,0,5,813,680,831,665,673,565,665,666,3015,2420
54.5455,18.50767,54.5455,18.50767,54.65,18.55,11.95,54.5455,18.50767,54.65,18.55,11.95,54.5455,18.50767,54.65,18.55,11.95,2018,11,Poland,HUMAN_OBSERVATION,54.65,18.55,11.95,1553,1094,23,23,790,654,808,646,650,541,647,644,2992,2424
54.5455,18.50767,54.5455,18.50767,54.65,18.55,11.95,54.5455,18.50767,54.65,18.55,11.95,54.5455,18.50767,54.65,18.55,11.95,2018,11,Poland,HUMAN_OBSERVATION,54.65,18.55,11.95,1553,1094,23,23,790,654,808,646,650,541,647,644,2992,2424
54.53372,18.52503,54.53372,18.52503,54.55,18.65,8.27,54.53372,18.52503,54.55,18.65,8.27,54.53372,18.52503,54.55,18.65,8.27,2018,11,Poland,HUMAN_OBSERVATION,54.55,18.65,8.27,1566,1098,11,11,803,667,821,657,663,554,655,651,3004,2426
54.53372,18.52503,54.53372,18.52503,54.55,18.65,8.27,54.53372,18.52503,54.55,18.65,8.27,54.53372,18.52503,54.55,18.65,8.27,2018,11,Poland,HUMAN_OBSERVATION,54.55,18.65,8.27,1566,1098,11,11,803,667,821,657,663,554,655,651,3004,2426
54.5455,18.50767,54.5455,18.50767,54.65,18.55,11.95,54.5455,18.50767,54.65,18.55,11.95,54.5455,18.50767,54.65,18.55,11.95,2018,11,Poland,HUMAN_OBSERVATION,54.65,18.55,11.95,1553,1094,23,23,790,654,808,646,650,541,647,644,2992,2424
54.5455,18.50767,54.5455,18.50767,54.65,18.55,11.95,54.5455,18.50767,54.65,18.55,11.95,54.5455,18.50767,54.65,18.55,11.95,2018,11,Poland,HUMAN_OBSERVATION,54.65,18.55,11.95,1553,1094,23,23,790,654,808,646,650,541,647,644,2992,2424
54.7959,18.41538,54.7959,18.41538,54.7959,18.41538,0,54.7959,18.41538,54.7959,18.41538,0,54.7959,18.41538,54.7959,18.41538,0,2018,11,Poland,HUMAN_OBSERVATION,,,,1540,1090,36,41,777,636,795,631,637,524,639,633,2979,2423
54.7959,18.41538,54.7959,18.41538,54.7959,18.41538,0,54.7959,18.41538,54.7959,18.41538,0,54.7959,18.41538,54.7959,18.41538,0,2018,11,Poland,HUMAN_OBSERVATION,,,,1540,1090,36,41,777,636,795,631,637,524,639,633,2979,2423
